row,wavelength,n_real,n_imag,aa,bb
4035,0.532,1.3,0.0,83,0.17
4036,0.532,1.3,0.0,83,0.18
4037,0.532,1.3,0.0,83,0.19
4038,0.532,1.3,0.0,83,0.2
4039,0.532,1.3,0.0,83,0.21
4040,0.532,1.3,0.0,83,0.22
4041,0.532,1.3,0.0,83,0.23
4042,0.532,1.3,0.0,83,0.24
4043,0.532,1.3,0.0,83,0.25
4044,0.532,1.3,0.0,83,0.26
4045,0.532,1.3,0.0,83,0.27
4046,0.532,1.3,0.0,83,0.28
4047,0.532,1.3,0.0,83,0.29
4048,0.532,1.3,0.0,83,0.3
4049,0.532,1.3,0.0,83,0.31
4050,0.532,1.3,0.0,83,0.32
4051,0.532,1.3,0.0,83,0.33
4052,0.532,1.3,0.0,83,0.34
4053,0.532,1.3,0.0,83,0.35
4054,0.532,1.3,0.0,83,0.36
4055,0.532,1.3,0.0,83,0.37
4056,0.532,1.3,0.0,83,0.38
4057,0.532,1.3,0.0,83,0.39
4058,0.532,1.3,0.0,83,0.4
4059,0.532,1.3,0.0,83,0.41
4060,0.532,1.3,0.0,83,0.42
4061,0.532,1.3,0.0,83,0.43
4062,0.532,1.3,0.0,83,0.44
4063,0.532,1.3,0.0,83,0.45
4064,0.532,1.3,0.0,83,0.46
4065,0.532,1.3,0.0,83,0.47
4066,0.532,1.3,0.0,83,0.48
4067,0.532,1.3,0.0,83,0.49
4068,0.532,1.3,0.0,84,0.01
4069,0.532,1.3,0.0,84,0.02
4070,0.532,1.3,0.0,84,0.03
4071,0.532,1.3,0.0,84,0.04
4072,0.532,1.3,0.0,84,0.05
4073,0.532,1.3,0.0,84,0.06
4074,0.532,1.3,0.0,84,0.07
4075,0.532,1.3,0.0,84,0.08
4076,0.532,1.3,0.0,84,0.09
4077,0.532,1.3,0.0,84,0.1
4078,0.532,1.3,0.0,84,0.11
4079,0.532,1.3,0.0,84,0.12
4080,0.532,1.3,0.0,84,0.13
4081,0.532,1.3,0.0,84,0.14
4082,0.532,1.3,0.0,84,0.15
4083,0.532,1.3,0.0,84,0.16
4084,0.532,1.3,0.0,84,0.17
4085,0.532,1.3,0.0,84,0.18
4086,0.532,1.3,0.0,84,0.19
4087,0.532,1.3,0.0,84,0.2
4088,0.532,1.3,0.0,84,0.21
4089,0.532,1.3,0.0,84,0.22
4090,0.532,1.3,0.0,84,0.23
4091,0.532,1.3,0.0,84,0.24
4092,0.532,1.3,0.0,84,0.25
4093,0.532,1.3,0.0,84,0.26
4094,0.532,1.3,0.0,84,0.27
4095,0.532,1.3,0.0,84,0.28
4096,0.532,1.3,0.0,84,0.29
4097,0.532,1.3,0.0,84,0.3
4098,0.532,1.3,0.0,84,0.31
4099,0.532,1.3,0.0,84,0.32
4100,0.532,1.3,0.0,84,0.33
4101,0.532,1.3,0.0,84,0.34
4102,0.532,1.3,0.0,84,0.35
4103,0.532,1.3,0.0,84,0.36
4104,0.532,1.3,0.0,84,0.37
4105,0.532,1.3,0.0,84,0.38
4106,0.532,1.3,0.0,84,0.39
4107,0.532,1.3,0.0,84,0.4
4108,0.532,1.3,0.0,84,0.41
4109,0.532,1.3,0.0,84,0.42
4110,0.532,1.3,0.0,84,0.43
4111,0.532,1.3,0.0,84,0.44
4112,0.532,1.3,0.0,84,0.45
4113,0.532,1.3,0.0,84,0.46
4114,0.532,1.3,0.0,84,0.47
4115,0.532,1.3,0.0,84,0.48
4116,0.532,1.3,0.0,84,0.49
4117,0.532,1.3,0.0,85,0.01
4118,0.532,1.3,0.0,85,0.02
4119,0.532,1.3,0.0,85,0.03
4120,0.532,1.3,0.0,85,0.04
4121,0.532,1.3,0.0,85,0.05
4122,0.532,1.3,0.0,85,0.06
4123,0.532,1.3,0.0,85,0.07
4124,0.532,1.3,0.0,85,0.08
4125,0.532,1.3,0.0,85,0.09
4126,0.532,1.3,0.0,85,0.1
4127,0.532,1.3,0.0,85,0.11
4128,0.532,1.3,0.0,85,0.12
4129,0.532,1.3,0.0,85,0.13
4130,0.532,1.3,0.0,85,0.14
4131,0.532,1.3,0.0,85,0.15
4132,0.532,1.3,0.0,85,0.16
4133,0.532,1.3,0.0,85,0.17
4134,0.532,1.3,0.0,85,0.18
4135,0.532,1.3,0.0,85,0.19
4136,0.532,1.3,0.0,85,0.2
4137,0.532,1.3,0.0,85,0.21
4138,0.532,1.3,0.0,85,0.22
4139,0.532,1.3,0.0,85,0.23
4140,0.532,1.3,0.0,85,0.24
4141,0.532,1.3,0.0,85,0.25
4142,0.532,1.3,0.0,85,0.26
4143,0.532,1.3,0.0,85,0.27
4144,0.532,1.3,0.0,85,0.28
4145,0.532,1.3,0.0,85,0.29
4146,0.532,1.3,0.0,85,0.3
4147,0.532,1.3,0.0,85,0.31
4148,0.532,1.3,0.0,85,0.32
4149,0.532,1.3,0.0,85,0.33
4150,0.532,1.3,0.0,85,0.34
4151,0.532,1.3,0.0,85,0.35
4152,0.532,1.3,0.0,85,0.36
4153,0.532,1.3,0.0,85,0.37
4154,0.532,1.3,0.0,85,0.38
4155,0.532,1.3,0.0,85,0.39
4156,0.532,1.3,0.0,85,0.4
4157,0.532,1.3,0.0,85,0.41
4158,0.532,1.3,0.0,85,0.42
4159,0.532,1.3,0.0,85,0.43
4160,0.532,1.3,0.0,85,0.44
4161,0.532,1.3,0.0,85,0.45
4162,0.532,1.3,0.0,85,0.46
4163,0.532,1.3,0.0,85,0.47
4164,0.532,1.3,0.0,85,0.48
4165,0.532,1.3,0.0,85,0.49
4166,0.532,1.3,0.0,86,0.01
4167,0.532,1.3,0.0,86,0.02
4168,0.532,1.3,0.0,86,0.03
4169,0.532,1.3,0.0,86,0.04
4170,0.532,1.3,0.0,86,0.05
4171,0.532,1.3,0.0,86,0.06
4172,0.532,1.3,0.0,86,0.07
4173,0.532,1.3,0.0,86,0.08
4174,0.532,1.3,0.0,86,0.09
4175,0.532,1.3,0.0,86,0.1
4176,0.532,1.3,0.0,86,0.11
4177,0.532,1.3,0.0,86,0.12
4178,0.532,1.3,0.0,86,0.13
4179,0.532,1.3,0.0,86,0.14
4180,0.532,1.3,0.0,86,0.15
4181,0.532,1.3,0.0,86,0.16
4182,0.532,1.3,0.0,86,0.17
4183,0.532,1.3,0.0,86,0.18
4184,0.532,1.3,0.0,86,0.19
4185,0.532,1.3,0.0,86,0.2
4186,0.532,1.3,0.0,86,0.21
4187,0.532,1.3,0.0,86,0.22
4188,0.532,1.3,0.0,86,0.23
4189,0.532,1.3,0.0,86,0.24
4190,0.532,1.3,0.0,86,0.25
4191,0.532,1.3,0.0,86,0.26
4192,0.532,1.3,0.0,86,0.27
4193,0.532,1.3,0.0,86,0.28
4194,0.532,1.3,0.0,86,0.29
4195,0.532,1.3,0.0,86,0.3
4196,0.532,1.3,0.0,86,0.31
4197,0.532,1.3,0.0,86,0.32
4198,0.532,1.3,0.0,86,0.33
4199,0.532,1.3,0.0,86,0.34
4200,0.532,1.3,0.0,86,0.35
4201,0.532,1.3,0.0,86,0.36
4202,0.532,1.3,0.0,86,0.37
4203,0.532,1.3,0.0,86,0.38
4204,0.532,1.3,0.0,86,0.39
4205,0.532,1.3,0.0,86,0.4
4206,0.532,1.3,0.0,86,0.41
4207,0.532,1.3,0.0,86,0.42
4208,0.532,1.3,0.0,86,0.43
4209,0.532,1.3,0.0,86,0.44
4210,0.532,1.3,0.0,86,0.45
4211,0.532,1.3,0.0,86,0.46
4212,0.532,1.3,0.0,86,0.47
4213,0.532,1.3,0.0,86,0.48
4214,0.532,1.3,0.0,86,0.49
4215,0.532,1.3,0.0,87,0.01
4216,0.532,1.3,0.0,87,0.02
4217,0.532,1.3,0.0,87,0.03
4218,0.532,1.3,0.0,87,0.04
4219,0.532,1.3,0.0,87,0.05
4220,0.532,1.3,0.0,87,0.06
4221,0.532,1.3,0.0,87,0.07
4222,0.532,1.3,0.0,87,0.08
4223,0.532,1.3,0.0,87,0.09
4224,0.532,1.3,0.0,87,0.1
4225,0.532,1.3,0.0,87,0.11
4226,0.532,1.3,0.0,87,0.12
4227,0.532,1.3,0.0,87,0.13
4228,0.532,1.3,0.0,87,0.14
4229,0.532,1.3,0.0,87,0.15
4230,0.532,1.3,0.0,87,0.16
4231,0.532,1.3,0.0,87,0.17
4232,0.532,1.3,0.0,87,0.18
4233,0.532,1.3,0.0,87,0.19
4234,0.532,1.3,0.0,87,0.2
4235,0.532,1.3,0.0,87,0.21
4236,0.532,1.3,0.0,87,0.22
4237,0.532,1.3,0.0,87,0.23
4238,0.532,1.3,0.0,87,0.24
4239,0.532,1.3,0.0,87,0.25
4240,0.532,1.3,0.0,87,0.26
4241,0.532,1.3,0.0,87,0.27
4242,0.532,1.3,0.0,87,0.28
4243,0.532,1.3,0.0,87,0.29
4244,0.532,1.3,0.0,87,0.3
4245,0.532,1.3,0.0,87,0.31
4246,0.532,1.3,0.0,87,0.32
4247,0.532,1.3,0.0,87,0.33
4248,0.532,1.3,0.0,87,0.34
4249,0.532,1.3,0.0,87,0.35
4250,0.532,1.3,0.0,87,0.36
4251,0.532,1.3,0.0,87,0.37
4252,0.532,1.3,0.0,87,0.38
4253,0.532,1.3,0.0,87,0.39
4254,0.532,1.3,0.0,87,0.4
4255,0.532,1.3,0.0,87,0.41
4256,0.532,1.3,0.0,87,0.42
4257,0.532,1.3,0.0,87,0.43
4258,0.532,1.3,0.0,87,0.44
4259,0.532,1.3,0.0,87,0.45
4260,0.532,1.3,0.0,87,0.46
4261,0.532,1.3,0.0,87,0.47
4262,0.532,1.3,0.0,87,0.48
4263,0.532,1.3,0.0,87,0.49
4264,0.532,1.3,0.0,88,0.01
4265,0.532,1.3,0.0,88,0.02
4266,0.532,1.3,0.0,88,0.03
4267,0.532,1.3,0.0,88,0.04
4268,0.532,1.3,0.0,88,0.05
4269,0.532,1.3,0.0,88,0.06
4270,0.532,1.3,0.0,88,0.07
4271,0.532,1.3,0.0,88,0.08
4272,0.532,1.3,0.0,88,0.09
4273,0.532,1.3,0.0,88,0.1
4274,0.532,1.3,0.0,88,0.11
4275,0.532,1.3,0.0,88,0.12
4276,0.532,1.3,0.0,88,0.13
4277,0.532,1.3,0.0,88,0.14
4278,0.532,1.3,0.0,88,0.15
4279,0.532,1.3,0.0,88,0.16
4280,0.532,1.3,0.0,88,0.17
4281,0.532,1.3,0.0,88,0.18
4282,0.532,1.3,0.0,88,0.19
4283,0.532,1.3,0.0,88,0.2
4284,0.532,1.3,0.0,88,0.21
4285,0.532,1.3,0.0,88,0.22
4286,0.532,1.3,0.0,88,0.23
4287,0.532,1.3,0.0,88,0.24
4288,0.532,1.3,0.0,88,0.25
4289,0.532,1.3,0.0,88,0.26
4290,0.532,1.3,0.0,88,0.27
4291,0.532,1.3,0.0,88,0.28
4292,0.532,1.3,0.0,88,0.29
4293,0.532,1.3,0.0,88,0.3
4294,0.532,1.3,0.0,88,0.31
4295,0.532,1.3,0.0,88,0.32
4296,0.532,1.3,0.0,88,0.33
4297,0.532,1.3,0.0,88,0.34
4298,0.532,1.3,0.0,88,0.35
4299,0.532,1.3,0.0,88,0.36
4300,0.532,1.3,0.0,88,0.37
4301,0.532,1.3,0.0,88,0.38
4302,0.532,1.3,0.0,88,0.39
4303,0.532,1.3,0.0,88,0.4
4304,0.532,1.3,0.0,88,0.41
4305,0.532,1.3,0.0,88,0.42
4306,0.532,1.3,0.0,88,0.43
4307,0.532,1.3,0.0,88,0.44
4308,0.532,1.3,0.0,88,0.45
4309,0.532,1.3,0.0,88,0.46
4310,0.532,1.3,0.0,88,0.47
4311,0.532,1.3,0.0,88,0.48
4312,0.532,1.3,0.0,88,0.49
4313,0.532,1.3,0.0,89,0.01
4314,0.532,1.3,0.0,89,0.02
4315,0.532,1.3,0.0,89,0.03
4316,0.532,1.3,0.0,89,0.04
4317,0.532,1.3,0.0,89,0.05
4318,0.532,1.3,0.0,89,0.06
4319,0.532,1.3,0.0,89,0.07
4320,0.532,1.3,0.0,89,0.08
4321,0.532,1.3,0.0,89,0.09
4322,0.532,1.3,0.0,89,0.1
4323,0.532,1.3,0.0,89,0.11
4324,0.532,1.3,0.0,89,0.12
4325,0.532,1.3,0.0,89,0.13
4326,0.532,1.3,0.0,89,0.14
4327,0.532,1.3,0.0,89,0.15
4328,0.532,1.3,0.0,89,0.16
4329,0.532,1.3,0.0,89,0.17
4330,0.532,1.3,0.0,89,0.18
4331,0.532,1.3,0.0,89,0.19
4332,0.532,1.3,0.0,89,0.2
4333,0.532,1.3,0.0,89,0.21
4334,0.532,1.3,0.0,89,0.22
4335,0.532,1.3,0.0,89,0.23
4336,0.532,1.3,0.0,89,0.24
4337,0.532,1.3,0.0,89,0.25
4338,0.532,1.3,0.0,89,0.26
4339,0.532,1.3,0.0,89,0.27
4340,0.532,1.3,0.0,89,0.28
4341,0.532,1.3,0.0,89,0.29
4342,0.532,1.3,0.0,89,0.3
4343,0.532,1.3,0.0,89,0.31
4344,0.532,1.3,0.0,89,0.32
4345,0.532,1.3,0.0,89,0.33
4346,0.532,1.3,0.0,89,0.34
4347,0.532,1.3,0.0,89,0.35
4348,0.532,1.3,0.0,89,0.36
4349,0.532,1.3,0.0,89,0.37
4350,0.532,1.3,0.0,89,0.38
4351,0.532,1.3,0.0,89,0.39
4352,0.532,1.3,0.0,89,0.4
4353,0.532,1.3,0.0,89,0.41
4354,0.532,1.3,0.0,89,0.42
4355,0.532,1.3,0.0,89,0.43
4356,0.532,1.3,0.0,89,0.44
4357,0.532,1.3,0.0,89,0.45
4358,0.532,1.3,0.0,89,0.46
4359,0.532,1.3,0.0,89,0.47
4360,0.532,1.3,0.0,89,0.48
4361,0.532,1.3,0.0,89,0.49
4362,0.532,1.3,0.0,90,0.01
4363,0.532,1.3,0.0,90,0.02
4364,0.532,1.3,0.0,90,0.03
4365,0.532,1.3,0.0,90,0.04
4366,0.532,1.3,0.0,90,0.05
4367,0.532,1.3,0.0,90,0.06
4368,0.532,1.3,0.0,90,0.07
4369,0.532,1.3,0.0,90,0.08
4370,0.532,1.3,0.0,90,0.09
4371,0.532,1.3,0.0,90,0.1
4372,0.532,1.3,0.0,90,0.11
4373,0.532,1.3,0.0,90,0.12
4374,0.532,1.3,0.0,90,0.13
4375,0.532,1.3,0.0,90,0.14
4376,0.532,1.3,0.0,90,0.15
4377,0.532,1.3,0.0,90,0.16
4378,0.532,1.3,0.0,90,0.17
4379,0.532,1.3,0.0,90,0.18
4380,0.532,1.3,0.0,90,0.19
4381,0.532,1.3,0.0,90,0.2
4382,0.532,1.3,0.0,90,0.21
4383,0.532,1.3,0.0,90,0.22
4384,0.532,1.3,0.0,90,0.23
4385,0.532,1.3,0.0,90,0.24
4386,0.532,1.3,0.0,90,0.25
4387,0.532,1.3,0.0,90,0.26
4388,0.532,1.3,0.0,90,0.27
4389,0.532,1.3,0.0,90,0.28
4390,0.532,1.3,0.0,90,0.29
4391,0.532,1.3,0.0,90,0.3
4392,0.532,1.3,0.0,90,0.31
4393,0.532,1.3,0.0,90,0.32
4394,0.532,1.3,0.0,90,0.33
4395,0.532,1.3,0.0,90,0.34
4396,0.532,1.3,0.0,90,0.35
4397,0.532,1.3,0.0,90,0.36
4398,0.532,1.3,0.0,90,0.37
4399,0.532,1.3,0.0,90,0.38
4400,0.532,1.3,0.0,90,0.39
4401,0.532,1.3,0.0,90,0.4
4402,0.532,1.3,0.0,90,0.41
4403,0.532,1.3,0.0,90,0.42
4404,0.532,1.3,0.0,90,0.43
4405,0.532,1.3,0.0,90,0.44
4406,0.532,1.3,0.0,90,0.45
4407,0.532,1.3,0.0,90,0.46
4408,0.532,1.3,0.0,90,0.47
4409,0.532,1.3,0.0,90,0.48
4410,0.532,1.3,0.0,90,0.49
4411,0.532,1.3,0.0,91,0.01
4412,0.532,1.3,0.0,91,0.02
4413,0.532,1.3,0.0,91,0.03
4414,0.532,1.3,0.0,91,0.04
4415,0.532,1.3,0.0,91,0.05
4416,0.532,1.3,0.0,91,0.06
4417,0.532,1.3,0.0,91,0.07
4418,0.532,1.3,0.0,91,0.08
4419,0.532,1.3,0.0,91,0.09
4420,0.532,1.3,0.0,91,0.1
4421,0.532,1.3,0.0,91,0.11
4422,0.532,1.3,0.0,91,0.12
4423,0.532,1.3,0.0,91,0.13
4424,0.532,1.3,0.0,91,0.14
4425,0.532,1.3,0.0,91,0.15
4426,0.532,1.3,0.0,91,0.16
4427,0.532,1.3,0.0,91,0.17
4428,0.532,1.3,0.0,91,0.18
4429,0.532,1.3,0.0,91,0.19
4430,0.532,1.3,0.0,91,0.2
4431,0.532,1.3,0.0,91,0.21
4432,0.532,1.3,0.0,91,0.22
4433,0.532,1.3,0.0,91,0.23
4434,0.532,1.3,0.0,91,0.24
4435,0.532,1.3,0.0,91,0.25
4436,0.532,1.3,0.0,91,0.26
4437,0.532,1.3,0.0,91,0.27
4438,0.532,1.3,0.0,91,0.28
4439,0.532,1.3,0.0,91,0.29
4440,0.532,1.3,0.0,91,0.3
4441,0.532,1.3,0.0,91,0.31
4442,0.532,1.3,0.0,91,0.32
4443,0.532,1.3,0.0,91,0.33
4444,0.532,1.3,0.0,91,0.34
4445,0.532,1.3,0.0,91,0.35
4446,0.532,1.3,0.0,91,0.36
4447,0.532,1.3,0.0,91,0.37
4448,0.532,1.3,0.0,91,0.38
4449,0.532,1.3,0.0,91,0.39
4450,0.532,1.3,0.0,91,0.4
4451,0.532,1.3,0.0,91,0.41
4452,0.532,1.3,0.0,91,0.42
4453,0.532,1.3,0.0,91,0.43
4454,0.532,1.3,0.0,91,0.44
4455,0.532,1.3,0.0,91,0.45
4456,0.532,1.3,0.0,91,0.46
4457,0.532,1.3,0.0,91,0.47
4458,0.532,1.3,0.0,91,0.48
4459,0.532,1.3,0.0,91,0.49
4460,0.532,1.3,0.0,92,0.01
4461,0.532,1.3,0.0,92,0.02
4462,0.532,1.3,0.0,92,0.03
4463,0.532,1.3,0.0,92,0.04
4464,0.532,1.3,0.0,92,0.05
4465,0.532,1.3,0.0,92,0.06
4466,0.532,1.3,0.0,92,0.07
4467,0.532,1.3,0.0,92,0.08
4468,0.532,1.3,0.0,92,0.09
4469,0.532,1.3,0.0,92,0.1
4470,0.532,1.3,0.0,92,0.11
4471,0.532,1.3,0.0,92,0.12
4472,0.532,1.3,0.0,92,0.13
4473,0.532,1.3,0.0,92,0.14
4474,0.532,1.3,0.0,92,0.15
4475,0.532,1.3,0.0,92,0.16
4476,0.532,1.3,0.0,92,0.17
4477,0.532,1.3,0.0,92,0.18
4478,0.532,1.3,0.0,92,0.19
4479,0.532,1.3,0.0,92,0.2
4480,0.532,1.3,0.0,92,0.21
4481,0.532,1.3,0.0,92,0.22
4482,0.532,1.3,0.0,92,0.23
4483,0.532,1.3,0.0,92,0.24
4484,0.532,1.3,0.0,92,0.25
4485,0.532,1.3,0.0,92,0.26
4486,0.532,1.3,0.0,92,0.27
4487,0.532,1.3,0.0,92,0.28
4488,0.532,1.3,0.0,92,0.29
4489,0.532,1.3,0.0,92,0.3
4490,0.532,1.3,0.0,92,0.31
4491,0.532,1.3,0.0,92,0.32
4492,0.532,1.3,0.0,92,0.33
4493,0.532,1.3,0.0,92,0.34
4494,0.532,1.3,0.0,92,0.35
4495,0.532,1.3,0.0,92,0.36
4496,0.532,1.3,0.0,92,0.37
4497,0.532,1.3,0.0,92,0.38
4498,0.532,1.3,0.0,92,0.39
4499,0.532,1.3,0.0,92,0.4
4500,0.532,1.3,0.0,92,0.41
4501,0.532,1.3,0.0,92,0.42
4502,0.532,1.3,0.0,92,0.43
4503,0.532,1.3,0.0,92,0.44
4504,0.532,1.3,0.0,92,0.45
4505,0.532,1.3,0.0,92,0.46
4506,0.532,1.3,0.0,92,0.47
4507,0.532,1.3,0.0,92,0.48
4508,0.532,1.3,0.0,92,0.49
4509,0.532,1.3,0.0,93,0.01
4510,0.532,1.3,0.0,93,0.02
4511,0.532,1.3,0.0,93,0.03
4512,0.532,1.3,0.0,93,0.04
4513,0.532,1.3,0.0,93,0.05
4514,0.532,1.3,0.0,93,0.06
4515,0.532,1.3,0.0,93,0.07
4516,0.532,1.3,0.0,93,0.08
4517,0.532,1.3,0.0,93,0.09
4518,0.532,1.3,0.0,93,0.1
4519,0.532,1.3,0.0,93,0.11
4520,0.532,1.3,0.0,93,0.12
4521,0.532,1.3,0.0,93,0.13
4522,0.532,1.3,0.0,93,0.14
4523,0.532,1.3,0.0,93,0.15
4524,0.532,1.3,0.0,93,0.16
4525,0.532,1.3,0.0,93,0.17
4526,0.532,1.3,0.0,93,0.18
4527,0.532,1.3,0.0,93,0.19
4528,0.532,1.3,0.0,93,0.2
4529,0.532,1.3,0.0,93,0.21
4530,0.532,1.3,0.0,93,0.22
4531,0.532,1.3,0.0,93,0.23
4532,0.532,1.3,0.0,93,0.24
4533,0.532,1.3,0.0,93,0.25
4534,0.532,1.3,0.0,93,0.26
4535,0.532,1.3,0.0,93,0.27
4536,0.532,1.3,0.0,93,0.28
4537,0.532,1.3,0.0,93,0.29
4538,0.532,1.3,0.0,93,0.3
4539,0.532,1.3,0.0,93,0.31
4540,0.532,1.3,0.0,93,0.32
4541,0.532,1.3,0.0,93,0.33
4542,0.532,1.3,0.0,93,0.34
4543,0.532,1.3,0.0,93,0.35
4544,0.532,1.3,0.0,93,0.36
4545,0.532,1.3,0.0,93,0.37
4546,0.532,1.3,0.0,93,0.38
4547,0.532,1.3,0.0,93,0.39
4548,0.532,1.3,0.0,93,0.4
4549,0.532,1.3,0.0,93,0.41
4550,0.532,1.3,0.0,93,0.42
4551,0.532,1.3,0.0,93,0.43
4552,0.532,1.3,0.0,93,0.44
4553,0.532,1.3,0.0,93,0.45
4554,0.532,1.3,0.0,93,0.46
4555,0.532,1.3,0.0,93,0.47
4556,0.532,1.3,0.0,93,0.48
4557,0.532,1.3,0.0,93,0.49
4558,0.532,1.3,0.0,94,0.01
4559,0.532,1.3,0.0,94,0.02
4560,0.532,1.3,0.0,94,0.03
4561,0.532,1.3,0.0,94,0.04
4562,0.532,1.3,0.0,94,0.05
4563,0.532,1.3,0.0,94,0.06
4564,0.532,1.3,0.0,94,0.07
4565,0.532,1.3,0.0,94,0.08
4566,0.532,1.3,0.0,94,0.09
4567,0.532,1.3,0.0,94,0.1
4568,0.532,1.3,0.0,94,0.11
4569,0.532,1.3,0.0,94,0.12
4570,0.532,1.3,0.0,94,0.13
4571,0.532,1.3,0.0,94,0.14
4572,0.532,1.3,0.0,94,0.15
4573,0.532,1.3,0.0,94,0.16
4574,0.532,1.3,0.0,94,0.17
4575,0.532,1.3,0.0,94,0.18
4576,0.532,1.3,0.0,94,0.19
4577,0.532,1.3,0.0,94,0.2
4578,0.532,1.3,0.0,94,0.21
4579,0.532,1.3,0.0,94,0.22
4580,0.532,1.3,0.0,94,0.23
4581,0.532,1.3,0.0,94,0.24
4582,0.532,1.3,0.0,94,0.25
4583,0.532,1.3,0.0,94,0.26
4584,0.532,1.3,0.0,94,0.27
4585,0.532,1.3,0.0,94,0.28
4586,0.532,1.3,0.0,94,0.29
4587,0.532,1.3,0.0,94,0.3
4588,0.532,1.3,0.0,94,0.31
4589,0.532,1.3,0.0,94,0.32
4590,0.532,1.3,0.0,94,0.33
4591,0.532,1.3,0.0,94,0.34
4592,0.532,1.3,0.0,94,0.35
4593,0.532,1.3,0.0,94,0.36
4594,0.532,1.3,0.0,94,0.37
4595,0.532,1.3,0.0,94,0.38
4596,0.532,1.3,0.0,94,0.39
4597,0.532,1.3,0.0,94,0.4
4598,0.532,1.3,0.0,94,0.41
4599,0.532,1.3,0.0,94,0.42
4600,0.532,1.3,0.0,94,0.43
4601,0.532,1.3,0.0,94,0.44
4602,0.532,1.3,0.0,94,0.45
4603,0.532,1.3,0.0,94,0.46
4604,0.532,1.3,0.0,94,0.47
4605,0.532,1.3,0.0,94,0.48
4606,0.532,1.3,0.0,94,0.49
4607,0.532,1.3,0.0,95,0.01
4608,0.532,1.3,0.0,95,0.02
4609,0.532,1.3,0.0,95,0.03
4610,0.532,1.3,0.0,95,0.04
4611,0.532,1.3,0.0,95,0.05
4612,0.532,1.3,0.0,95,0.06
4613,0.532,1.3,0.0,95,0.07
4614,0.532,1.3,0.0,95,0.08
4615,0.532,1.3,0.0,95,0.09
4616,0.532,1.3,0.0,95,0.1
4617,0.532,1.3,0.0,95,0.11
4618,0.532,1.3,0.0,95,0.12
4619,0.532,1.3,0.0,95,0.13
4620,0.532,1.3,0.0,95,0.14
4621,0.532,1.3,0.0,95,0.15
4622,0.532,1.3,0.0,95,0.16
4623,0.532,1.3,0.0,95,0.17
4624,0.532,1.3,0.0,95,0.18
4625,0.532,1.3,0.0,95,0.19
4626,0.532,1.3,0.0,95,0.2
4627,0.532,1.3,0.0,95,0.21
4628,0.532,1.3,0.0,95,0.22
4629,0.532,1.3,0.0,95,0.23
4630,0.532,1.3,0.0,95,0.24
4631,0.532,1.3,0.0,95,0.25
4632,0.532,1.3,0.0,95,0.26
4633,0.532,1.3,0.0,95,0.27
4634,0.532,1.3,0.0,95,0.28
4635,0.532,1.3,0.0,95,0.29
4636,0.532,1.3,0.0,95,0.3
4637,0.532,1.3,0.0,95,0.31
4638,0.532,1.3,0.0,95,0.32
4639,0.532,1.3,0.0,95,0.33
4640,0.532,1.3,0.0,95,0.34
4641,0.532,1.3,0.0,95,0.35
4642,0.532,1.3,0.0,95,0.36
4643,0.532,1.3,0.0,95,0.37
4644,0.532,1.3,0.0,95,0.38
4645,0.532,1.3,0.0,95,0.39
4646,0.532,1.3,0.0,95,0.4
4647,0.532,1.3,0.0,95,0.41
4648,0.532,1.3,0.0,95,0.42
4649,0.532,1.3,0.0,95,0.43
4650,0.532,1.3,0.0,95,0.44
4651,0.532,1.3,0.0,95,0.45
4652,0.532,1.3,0.0,95,0.46
4653,0.532,1.3,0.0,95,0.47
4654,0.532,1.3,0.0,95,0.48
4655,0.532,1.3,0.0,95,0.49
4656,0.532,1.3,0.0,96,0.01
4657,0.532,1.3,0.0,96,0.02
4658,0.532,1.3,0.0,96,0.03
4659,0.532,1.3,0.0,96,0.04
4660,0.532,1.3,0.0,96,0.05
4661,0.532,1.3,0.0,96,0.06
4662,0.532,1.3,0.0,96,0.07
4663,0.532,1.3,0.0,96,0.08
4664,0.532,1.3,0.0,96,0.09
4665,0.532,1.3,0.0,96,0.1
4666,0.532,1.3,0.0,96,0.11
4667,0.532,1.3,0.0,96,0.12
4668,0.532,1.3,0.0,96,0.13
4669,0.532,1.3,0.0,96,0.14
4670,0.532,1.3,0.0,96,0.15
4671,0.532,1.3,0.0,96,0.16
4672,0.532,1.3,0.0,96,0.17
4673,0.532,1.3,0.0,96,0.18
4674,0.532,1.3,0.0,96,0.19
4675,0.532,1.3,0.0,96,0.2
4676,0.532,1.3,0.0,96,0.21
4677,0.532,1.3,0.0,96,0.22
4678,0.532,1.3,0.0,96,0.23
4679,0.532,1.3,0.0,96,0.24
4680,0.532,1.3,0.0,96,0.25
4681,0.532,1.3,0.0,96,0.26
4682,0.532,1.3,0.0,96,0.27
4683,0.532,1.3,0.0,96,0.28
4684,0.532,1.3,0.0,96,0.29
4685,0.532,1.3,0.0,96,0.3
4686,0.532,1.3,0.0,96,0.31
4687,0.532,1.3,0.0,96,0.32
4688,0.532,1.3,0.0,96,0.33
4689,0.532,1.3,0.0,96,0.34
4690,0.532,1.3,0.0,96,0.35
4691,0.532,1.3,0.0,96,0.36
4692,0.532,1.3,0.0,96,0.37
4693,0.532,1.3,0.0,96,0.38
4694,0.532,1.3,0.0,96,0.39
4695,0.532,1.3,0.0,96,0.4
4696,0.532,1.3,0.0,96,0.41
4697,0.532,1.3,0.0,96,0.42
4698,0.532,1.3,0.0,96,0.43
4699,0.532,1.3,0.0,96,0.44
